stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,level_id,stop_timezone,platform_code,wheelchair_boarding,stop_code,stop_url,stop_desc
node/10861149963,Station Pétro Ivoire,5.350941,-4.104105,,,,,,,,,,
node/10861149964,Arouna Koné,5.348327,-4.105249,,,,,,,,,,
node/10861149965,Barrique,5.344750,-4.107325,,,,,,,,,,
node/10861149966,Barrique,5.344815,-4.107399,,,,,,,,,,
node/10861149967,Bonikro,5.348888,-4.105050,,,,,,,,,,
node/10861149968,Station Pétro Ivoire,5.350882,-4.104208,,,,,,,,,,
node/10861156458,Grand Carrefour,5.365793,-4.097612,,,,,,,,,,
node/10861341108,Pharmace Carrefour Gandhi,5.323577,-4.059015,,,,,,,,,,
node/10862717380,Score,5.339946,-4.073261,,,,,,,,,,
node/10862788324,Boulangerie,5.329809,-4.090748,,,,,,,,,,
node/10862788325,Carrefour Sodeci,5.324313,-4.092604,,,,,,,,,,
node/10862788326,Pharmacie du Marché,5.337482,-4.079309,,,,,,,,,,
node/10862788327,PMI,5.342303,-4.079178,,,,,,,,,,
node/10863014856,Carrefour ancienne Station,5.322925,-4.013612,,,,,,,,,,
node/10863014858,Marché Marcory,5.301479,-3.977138,,,,,,,,,,
node/10863014860,Station,5.305100,-3.984022,,,,,,,,,,
node/10863014861,Mosquée,5.306833,-3.987197,,,,,,,,,,
node/10863322856,Coqivoire,5.370900,-3.936063,,,,,,,,,,
node/10863322857,Cité Hevea,5.365772,-3.908766,,,,,,,,,,
node/10863322858,Petit Carrefour,5.361198,-3.905112,,,,,,,,,,
node/10863322859,Lycée Garçon de Bingerville,5.357698,-3.891001,,,,,,,,,,
node/10863322860,Petit Carrefour,5.361007,-3.905133,,,,,,,,,,
node/10863322861,Cité Hevea,5.365920,-3.909014,,,,,,,,,,
node/10863419957,Pharmacie PTT,5.308362,-3.989592,,,,,,,,,,
node/10863420064,Terminus Grand Carrefour de Koumassi,5.288459,-3.971251,,,,,,,,,,
node/10863420065,Adjamé Liberté,5.352916,-4.014297,,,,,,,,,,
node/10863593476,Marché Marcory,5.301519,-3.977191,,,,,,,,,,
node/10863593477,Centre commercial,5.303052,-3.980367,,,,,,,,,,
node/10863593478,Aby Raoul,5.303544,-3.981159,,,,,,,,,,
node/10863593479,Nouvelle Boulangerie,5.304029,-3.982114,,,,,,,,,,
node/10863593480,Carrefour Tantie Alice,5.304527,-3.982997,,,,,,,,,,
node/10863593481,Arrêt Lamartine,5.307865,-3.989086,,,,,,,,,,
node/10863698804,Adjamé Liberté,5.353481,-4.015502,,,,,,,,,,
node/10863718707,Adjamé Liberté,5.353393,-4.015124,,,,,,,,,,
node/10863748338,Pharmacie Nanan Yamousso,5.307322,-4.005116,,,,,,,,,,
node/10863748339,Gare de Bassam,5.299675,-4.002457,,,,,,,,,,
node/10863748340,Gare de Bassam,5.299590,-4.002476,,,,,,,,,,
node/10863748341,Arras 2,5.301240,-4.003080,,,,,,,,,,
node/10866022951,Carrefour Cocody,5.349369,-3.997381,,,,,,,,,,
node/10866022952,Carrefour la Vie,5.348527,-4.002078,,,,,,,,,,
node/10866022953,Escalier,5.354625,-4.004401,,,,,,,,,,
node/10866049928,Bagnon,5.337798,-4.112333,,,,,,,,,,
node/10866049929,Poubelle,5.346821,-4.106227,,,,,,,,,,
node/10866049930,Marché,5.363792,-4.097409,,,,,,,,,,
node/10866078763,Pont BAE,5.363687,-4.083502,,,,,,,,,,
node/10866078764,Bon repos,5.436513,-4.068430,,,,,,,,,,
node/10866078765,Assoko,5.438506,-4.068608,,,,,,,,,,
node/10866078766,Carrefour Marché,5.440319,-4.068962,,,,,,,,,,
node/10866078767,Carrefou N'dotré,5.441160,-4.069138,,,,,,,,,,
node/10866078769,Carrefou N'dotré,5.441170,-4.069038,,,,,,,,,,
node/10868072350,Cabine,5.337687,-4.089265,,,,,,,,,,
node/10868072351,Boulangerie,5.350215,-4.087482,,,,,,,,,,
node/10868072352,Ancienne Gare,5.351671,-4.087492,,,,,,,,,,
node/10868072353,Mosquée,5.353300,-4.087497,,,,,,,,,,
node/10870001679,Pharmacie de Koumassi,5.288615,-3.968989,,,,,,,,,,
node/10870001680,Eglise Universel,5.355495,-4.020034,,,,,,,,,,
node/10870183962,Stade Félix-Houphouët-Boigny,5.328028,-4.017425,,,,,,,,,,
node/10870183963,Stade Félix-Houphouët-Boigny,5.328135,-4.017150,,,,,,,,,,
node/10870183964,Pharmacie le Belier,5.350271,-4.017081,,,,,,,,,,
node/10870183966,Gare de Bassam,5.299800,-4.001613,,,,,,,,,,
node/10870183967,Lycee Professionnel Commercial 2 de Treichville,5.308156,-4.002595,,,,,,,,,,
node/10870264385,Eglise Universel,5.355684,-4.020185,,,,,,,,,,
node/10870264386,Collège Moderne du Plateau,5.322923,-4.020721,,,,,,,,,,
node/10870264387,Cité Policière Plateau,5.337835,-4.023890,,,,,,,,,,
node/10870264388,Pharmacie Espoir,5.349383,-4.019542,,,,,,,,,,
node/10870264389,Adjamé Renault,5.356967,-4.020402,,,,,,,,,,
node/10870333608,La Corniche,5.337592,-4.010614,,,,,,,,,,
node/10870333609,Institut Soma Samake,5.350855,-4.018024,,,,,,,,,,
node/10870333610,College Victor,5.352515,-4.018074,,,,,,,,,,
node/10870333611,Texaco,5.354934,-4.018923,,,,,,,,,,
node/10870376802,CHU de Cocody,5.346747,-3.995271,,,,,,,,,,
node/10870376804,INFS,5.346605,-3.995490,,,,,,,,,,
node/10870549724,Station Service Shell,5.355207,-4.019371,,,,,,,,,,
node/10870600292,Institut Marie-Thérèse,5.356649,-4.019481,,,,,,,,,,
node/10870600293,Rond-point d’Adjamé-Liberté,5.353018,-4.016895,,,,,,,,,,
node/10870880392,Pharmacie les phalènes,5.323444,-4.087772,,,,,,,,,,
node/10870880393,Timotel,5.322061,-4.087784,,,,,,,,,,
node/10871005531,Pharmacie Anador,5.336417,-4.100964,,,,,,,,,,
node/10871005532,Eglise Saint Pierre-Marie,5.338458,-4.100479,,,,,,,,,,
node/10872532549,Pharmacie du Marché,5.337293,-4.079215,,,,,,,,,,
node/10874106062,Nestle,5.371381,-4.084634,,,,,,,,,,
node/10874106063,2eme Boutique,5.378678,-4.094190,,,,,,,,,,
node/10874106064,1ere Boutique,5.379895,-4.093689,,,,,,,,,,
node/10874106065,Boutique,5.378521,-4.094119,,,,,,,,,,
node/10875026925,Machine,5.357743,-4.063142,,,,,,,,,,
node/10910005863,Opera,5.385235,-3.993002,,,,,,,,,,
node/2460519991,Terminus Saint André,5.342341,-4.073283,,,,,,,,,,
node/2960509028,École Régionale d’Agriculture,5.359922,-3.890161,,,,,,,,,,
node/3992199166,Grand Carrefour de Marcory,5.300599,-3.989288,,,,,,,,,,
node/5953580666,Pharmacie du bonheur,5.369541,-3.958707,,,,,,,,,,
node/5957239660,Carrefour Château,5.412304,-3.981788,,,,,,,,,,
node/5957239661,Angré Petro Ivoire,5.404476,-3.990820,,,,,,,,,,
node/6815808830,Station Shell Riviera 3,5.358085,-3.964151,,,,,,,,,,
node/6815808832,Pharmacie Val de Grace,5.380245,-3.967264,,,,,,,,,,
node/6815808834,Pharmacie 8e Tranche/ Marché Cocovico,5.401064,-3.978042,,,,,,,,,,
node/6815808841,Commissariat 35è Art.,5.377657,-3.963425,,,,,,,,,,
node/6815808847,Groupe Scolaire St Marc,5.383308,-3.972509,,,,,,,,,,
node/6899034707,Notre-dame,5.303315,-4.003799,,,,,,,,,,
node/6899034708,Pharmacie Nanan Yamousso,5.307249,-4.005186,,,,,,,,,,
node/6899034709,Descente du Pont,5.309958,-4.006141,,,,,,,,,,
node/6899034710,Adjamé Liberté - 220 logements,5.353412,-4.016060,,,,,,,,,,
node/6899053345,Adjamé Liberté,5.353444,-4.014858,,,,,,,,,,
node/6899053347,Feux du plateau,5.325114,-4.015217,,,,,,,,,,
node/6899053348,Nanan Yamousso,5.310149,-4.006122,,,,,,,,,,
node/6899241573,Abobo Gare Mairie,5.420007,-4.017438,,,,,,,,,,
node/6899241574,Mobil,5.414375,-4.015982,,,,,,,,,,
node/6899241575,Préfecture de police d'Abidjan,5.385306,-4.021249,,,,,,,,,,
node/6899241576,Ancien Garage,5.380140,-4.024003,,,,,,,,,,
node/6899241577,Adjamé Liberté,5.354346,-4.016400,,,,,,,,,,
node/6899264970,Marché Gouro,5.349107,-4.021217,,,,,,,,,,
node/6899264971,Adjamé Liberté,5.354717,-4.016375,,,,,,,,,,
node/6899264972,Station Total,5.358500,-4.016609,,,,,,,,,,
node/6899264973,Abobo Gare Mairie,5.421549,-4.017119,,,,,,,,,,
node/6902638988,Carrefour Marché,5.419576,-4.015337,,,,,,,,,,
node/6902638989,Petro Ivoire,5.418602,-4.013536,,,,,,,,,,
node/6902638990,Au Bar,5.416852,-4.010198,,,,,,,,,,
node/6902638991,Petit Carrefour,5.415821,-4.008112,,,,,,,,,,
node/6902638992,Samaké,5.415234,-4.006703,,,,,,,,,,
node/6902638993,Azur,5.399501,-4.006491,,,,,,,,,,
node/6902638994,Panneau ZOO,5.378052,-4.007035,,,,,,,,,,
node/6902638995,Abobo Gare Mairie,5.419784,-4.015775,,,,,,,,,,
node/6902638996,Ciné Cool,5.417655,-4.011710,,,,,,,,,,
node/6902638997,Boulangerie Samaké,5.414428,-4.006270,,,,,,,,,,
node/6902638998,Menuiserie,5.410863,-4.006288,,,,,,,,,,
node/6902638999,Tchapatcha,5.410107,-4.006307,,,,,,,,,,
node/6902639000,Chaîne Avion,5.409268,-4.006341,,,,,,,,,,
node/6902639001,Pharmacie Dokui,5.405119,-4.006399,,,,,,,,,,
node/6902639002,SODECI,5.403635,-4.006418,,,,,,,,,,
node/6902639003,Etage Noir,5.402097,-4.006457,,,,,,,,,,
node/6902639004,Azur Mobil,5.400188,-4.006487,,,,,,,,,,
node/6902639005,Arrêt Dokui,5.396818,-4.006353,,,,,,,,,,
node/6902639006,Ancien Feu,5.392929,-4.005793,,,,,,,,,,
node/6902639007,Bangui,5.387228,-4.005732,,,,,,,,,,
node/6902639008,Vidange,5.385186,-4.006012,,,,,,,,,,
node/6902639009,HMA,5.382931,-4.006326,,,,,,,,,,
node/6902639010,Carrefour paillet,5.372115,-4.011813,,,,,,,,,,
node/6902639011,Carrefour 2 Plateaux,5.364862,-4.015965,,,,,,,,,,
node/6902639012,Gare des gbakas d’Abobo par le zoo / Feu de Liberté,5.355331,-4.016073,,,,,,,,,,
node/6902868224,Petro Ivoire,5.418516,-4.013620,,,,,,,,,,
node/6902868225,Ciné Cool,5.417681,-4.012043,,,,,,,,,,
node/6902868226,Au Bar,5.416759,-4.010310,,,,,,,,,,
node/6902868227,Pharmacie Dokui,5.405200,-4.006517,,,,,,,,,,
node/6902868228,SODECI,5.403696,-4.006547,,,,,,,,,,
node/6902868229,Etage Noir,5.402120,-4.006631,,,,,,,,,,
node/6902868230,Azur Mobil,5.400203,-4.006628,,,,,,,,,,
node/6902868231,Azur,5.399458,-4.006603,,,,,,,,,,
node/6902868232,Arrêt Dokui,5.396596,-4.006390,,,,,,,,,,
node/6902868233,Ancien Feu,5.392833,-4.005866,,,,,,,,,,
node/6902868234,Bangui,5.387299,-4.005854,,,,,,,,,,
node/6902868235,Vidange,5.385304,-4.006095,,,,,,,,,,
node/6902868236,HMA,5.382907,-4.006412,,,,,,,,,,
node/6902868237,Carrefour paillet,5.371686,-4.012224,,,,,,,,,,
node/6902868238,Carrefour 2 Plateaux,5.365405,-4.015958,,,,,,,,,,
node/6902868239,Willy Agban,5.363337,-4.016813,,,,,,,,,,
node/6902868240,Cimetière,5.366830,-4.015208,,,,,,,,,,
node/6902868241,CIE,5.376534,-4.009456,,,,,,,,,,
node/6902868242,ZOO,5.378994,-4.007015,,,,,,,,,,
node/6902868243,Eglise,5.390055,-4.005617,,,,,,,,,,
node/6902868244,Pharmacie Racines,5.413290,-4.009957,,,,,,,,,,
node/6902975747,Christine Bar,5.450023,-4.013516,,,,,,,,,,
node/6902975748,Akéikoi Village,5.460733,-4.010993,,,,,,,,,,
node/6902975749,À l'école,5.458990,-4.010773,,,,,,,,,,
node/6902975750,Destin,5.455207,-4.011293,,,,,,,,,,
node/6902975751,Carrefour Bonheur,5.454217,-4.011957,,,,,,,,,,
node/6902975752,André Bar,5.452875,-4.012859,,,,,,,,,,
node/6902975753,Carrefour Marché,5.451049,-4.013336,,,,,,,,,,
node/6902975754,A l'étage,5.446249,-4.014357,,,,,,,,,,
node/6902975755,Boulangerie,5.439451,-4.014185,,,,,,,,,,
node/6902975756,Carrefour Akéikoi,5.438406,-4.014038,,,,,,,,,,
node/6902975757,Gare Gbaka Akeïkoi,5.422888,-4.016039,,,,,,,,,,
node/6903084141,Carrefour Marché,5.451034,-4.013442,,,,,,,,,,
node/6903084142,André Bar,5.453041,-4.012918,,,,,,,,,,
node/6903084143,Carrefour Bonheur,5.454279,-4.012075,,,,,,,,,,
node/6903097494,Carrefour Akéikoi,5.438503,-4.014283,,,,,,,,,,
node/6903097495,Abobo CIE,5.422750,-4.016086,,,,,,,,,,
node/6903097496,Au tournant,5.423045,-4.013945,,,,,,,,,,
node/6903097497,Au Lycée,5.427817,-4.014628,,,,,,,,,,
node/6903097498,Carrefour Célibataire,5.433455,-4.012411,,,,,,,,,,
node/6903097499,JAUG,5.435200,-4.012493,,,,,,,,,,
node/6903097500,Cité,5.438324,-4.013588,,,,,,,,,,
node/6903097501,Bangui,5.449017,-4.013835,,,,,,,,,,
node/6903097502,Christine Bar,5.450018,-4.013637,,,,,,,,,,
node/6903097503,Destin,5.455298,-4.011340,,,,,,,,,,
node/6903097504,À l'École,5.459478,-4.010997,,,,,,,,,,
node/6903097505,Akéikoi Village,5.460746,-4.011062,,,,,,,,,,
node/6903193216,Carrefour Mosquée,5.442878,-4.014398,,,,,,,,,,
node/6903193217,A l'étage,5.446355,-4.014463,,,,,,,,,,
node/6903268819,Abobo Gare Mairie,5.421940,-4.016518,,,,,,,,,,
node/6903268820,Gare Abobo Kennedy-Marché/ Mosquée Ado,5.422308,-4.016320,,,,,,,,,,
node/6903268821,Station,5.421158,-4.010006,,,,,,,,,,
node/6903268822,Kennedy Marché,5.423689,-4.001522,,,,,,,,,,
node/6903296476,[Arret sans nom],5.422077,-4.011662,,,,,,,,,,
node/6903296477,Carrefour Kennedy,5.418715,-4.005957,,,,,,,,,,
node/6903296478,Carrefour Kennedy,5.418666,-4.005902,,,,,,,,,,
node/6903296479,Makan Traoré,5.421254,-4.003821,,,,,,,,,,
node/6903296480,Carrefour Marché,5.423616,-4.001545,,,,,,,,,,
node/6903296481,A Gauche,5.423623,-4.002172,,,,,,,,,,
node/6903296482,Makan Traoré,5.421178,-4.003820,,,,,,,,,,
node/6903347574,Cocody Riviera M'badon,5.328654,-3.932449,,,,,,,,,,
node/6903347575,Nouveau marché,5.329342,-3.933227,,,,,,,,,,
node/6903347576,Ancien Marché,5.329969,-3.933995,,,,,,,,,,
node/6903347577,La ferme,5.331054,-3.935320,,,,,,,,,,
node/6903347579,Pharmacie Bonne Fortune,5.335415,-3.939371,,,,,,,,,,
node/6903347580,2 poteaux,5.338416,-3.942741,,,,,,,,,,
node/6903347581,Carrefour Antenne,5.339948,-3.945032,,,,,,,,,,
node/6903347582,Carrefour Akouédo / Synacassi 2,5.345935,-3.945702,,,,,,,,,,
node/6903347583,École,5.346135,-3.947157,,,,,,,,,,
node/6903347584,2ème rond-point,5.345804,-3.950540,,,,,,,,,,
node/6903374200,Station,5.421088,-4.010034,,,,,,,,,,
node/6903374201,Immeuble Cercueil,5.419652,-4.007290,,,,,,,,,,
node/6903374202,Immeuble Cercueil,5.419594,-4.007409,,,,,,,,,,
node/6903397403,Mosquée Ado Kenedy,5.423451,-3.997852,,,,,,,,,,
node/6903397404,À l'école,5.421578,-3.997849,,,,,,,,,,
node/6903397405,[Arret sans nom],5.419862,-3.997941,,,,,,,,,,
node/6903397406,Dahico,5.418587,-3.998028,,,,,,,,,,
node/6903397407,Etage Noir,5.415769,-3.999224,,,,,,,,,,
node/6903406997,Samaké,5.415566,-4.005953,,,,,,,,,,
node/6903406998,Eglise,5.415601,-4.003757,,,,,,,,,,
node/6903504058,Eglise,5.415517,-4.003763,,,,,,,,,,
node/6903504059,Monastère,5.415547,-4.000694,,,,,,,,,,
node/6903504060,Monastère,5.415453,-4.000804,,,,,,,,,,
node/6903504061,Etage Noir,5.415773,-3.999403,,,,,,,,,,
node/6903504062,Dahico,5.418600,-3.998173,,,,,,,,,,
node/6903525051,Hôtel du centre,5.433734,-4.027029,,,,,,,,,,
node/6903525052,À la Pompe,5.437461,-4.034220,,,,,,,,,,
node/6903525053,Dépôt 9,5.437718,-4.036062,,,,,,,,,,
node/6903525054,Anokoi,5.439070,-4.044477,,,,,,,,,,
node/6903525055,Anokoi,5.439303,-4.044482,,,,,,,,,,
node/6903525056,Marahoué,5.442240,-4.047856,,,,,,,,,,
node/6903525057,Agripac,5.444056,-4.048816,,,,,,,,,,
node/6903525058,Ancien Terminus,5.447775,-4.050961,,,,,,,,,,
node/6903525059,Ancien Terminus,5.447980,-4.050856,,,,,,,,,,
node/6903525060,Boulangerie/ Délice de france,5.445502,-4.049404,,,,,,,,,,
node/6903525061,Marahoué,5.442045,-4.047496,,,,,,,,,,
node/6903525062,Dépôt 9,5.437972,-4.036094,,,,,,,,,,
node/6903525063,À la Pompe,5.437607,-4.033855,,,,,,,,,,
node/6903525064,Marché de Nuit,5.436611,-4.030212,,,,,,,,,,
node/6903525065,Hôtel du centre,5.433677,-4.026681,,,,,,,,,,
node/6903525066,Abobo Gare,5.421703,-4.018191,,,,,,,,,,
node/6903535584,Carrefour Complexe,5.348939,-4.020645,,,,,,,,,,
node/6903544087,Maternité Thérese,5.348091,-4.017914,,,,,,,,,,
node/6903544088,Adjamé Liberté,5.352106,-4.014163,,,,,,,,,,
node/6903544090,Ancien Marché,5.330119,-3.933976,,,,,,,,,,
node/6903602207,Abobo Gendarmerie,5.426320,-4.020372,,,,,,,,,,
node/6903602208,Mosquée Blanche,5.429866,-4.023386,,,,,,,,,,
node/6903602209,Solibra,5.433064,-4.026132,,,,,,,,,,
node/6903602210,Château,5.435902,-4.028890,,,,,,,,,,
node/6903602211,A l'escalier,5.438337,-4.038355,,,,,,,,,,
node/6903602212,PK 18 ancien marché,5.449775,-4.052170,,,,,,,,,,
node/6903602213,Abobo Gare,5.422042,-4.018492,,,,,,,,,,
node/6903602214,Abobo Gendarmerie,5.426046,-4.020434,,,,,,,,,,
node/6903602215,Gendarmerie Avant le Feu,5.426524,-4.020838,,,,,,,,,,
node/6903602216,Mosquée Blanche,5.429986,-4.023800,,,,,,,,,,
node/6903602217,Solibra,5.433024,-4.026393,,,,,,,,,,
node/6903602218,Château,5.435752,-4.029070,,,,,,,,,,
node/6903602219,Marché de Nuit,5.436386,-4.030200,,,,,,,,,,
node/6903602221,Nouvelle Gare,5.438283,-4.041141,,,,,,,,,,
node/6903602222,Agripac Avant le Feu,5.444800,-4.049319,,,,,,,,,,
node/6903602223,Station Total,5.449389,-4.052096,,,,,,,,,,
node/6903602224,PK 18 ancien marché,5.450052,-4.052600,,,,,,,,,,
node/6903639366,Attoban camp,5.370565,-3.976141,,,,,,,,,,
node/6903639367,Escalier,5.369427,-3.977668,,,,,,,,,,
node/6903639368,Pharmacie Saint Bernard,5.367324,-3.979432,,,,,,,,,,
node/6903639369,Carrefour Garage,5.365834,-3.979348,,,,,,,,,,
node/6903639371,Jules ferry,5.364209,-3.979100,,,,,,,,,,
node/6903639374,Pharmacie Saint ange,5.357167,-3.978068,,,,,,,,,,
node/6903639375,André Malraux,5.356275,-3.977762,,,,,,,,,,
node/6903639376,Gare en haut,5.350357,-4.022754,,,,,,,,,,
node/6903968407,Pharmacie Saint Bernard,5.367356,-3.979693,,,,,,,,,,
node/6903968408,Carrefour Garage,5.365578,-3.979450,,,,,,,,,,
node/6905326504,A l'escalier,5.438047,-4.038268,,,,,,,,,,
node/6906590693,1ère Boutique,5.407352,-4.006379,,,,,,,,,,
node/6906699463,1ère Boutique,5.407418,-4.006465,,,,,,,,,,
node/6907154301,220 logements,5.347267,-4.017115,,,,,,,,,,
node/6908914486,Boulangerie Opera,5.349206,-4.017102,,,,,,,,,,
node/6909707224,Saint Chamel,5.325463,-4.106020,,,,,,,,,,
node/6909812233,Pharmacie Cité Maroc,5.340184,-4.100417,,,,,,,,,,
node/6909923471,Sicomex Yopougon,5.356810,-4.073998,,,,,,,,,,
node/6910224910,Ex Cinéma Kabadougou,5.354088,-4.074188,,,,,,,,,,
node/6910755171,Carrefour Akadjoba,5.323798,-4.080480,,,,,,,,,,
node/6912820395,Soleil 2,5.400690,-3.972835,,,,,,,,,,
node/6915341545,Carrefour Angré,5.414002,-3.995237,,,,,,,,,,
node/6926746758,Ivograin,5.415592,-4.002275,,,,,,,,,,
node/6926746759,Abobo Baoulé,5.415622,-3.992939,,,,,,,,,,
node/6926746761,Hôpital Abobo Baoule,5.422139,-3.990458,,,,,,,,,,
node/6926746762,Arrêt Céleste,5.425886,-3.989841,,,,,,,,,,
node/6926943110,Pharmacie Notre-Dame,5.303702,-4.004030,,,,,,,,,,
node/6933080258,Mosquée Cité Eden,5.328415,-3.940188,,,,,,,,,,
node/6934922731,15e Arrondissement Abobo,5.432741,-4.013846,,,,,,,,,,
node/6938343085,Agripac Avant le Feu,5.443670,-4.048408,,,,,,,,,,
node/6948920966,Sodeci Abatta,5.359560,-3.925682,,,,,,,,,,
node/6952132231,Maquis 5 sur 5,5.247536,-3.947572,,,,,,,,,,
node/6952132236,Akwaba - Rond-Point,5.268174,-3.961805,,,,,,,,,,
node/6967074787,Agripac Après le Feu,5.443685,-4.048662,,,,,,,,,,
node/6968911549,Abobo Gendarmerie,5.426950,-4.021199,,,,,,,,,,
node/7051810979,Carrefour la Vie,5.348571,-4.003196,,,,,,,,,,
node/7051810981,Terminus Liberté,5.352806,-4.012822,,,,,,,,,,
node/7051810982,Ecole de Police,5.350114,-3.989349,,,,,,,,,,
node/7051810984,Mitterand Riviera 2,5.353066,-3.979746,,,,,,,,,,
node/7051811086,Station Total Riviera 2,5.352985,-3.978897,,,,,,,,,,
node/7051811087,Vallon,5.354460,-3.990908,,,,,,,,,,
node/7051811088,Escalier,5.354734,-4.004384,,,,,,,,,,
node/7051811090,Adjamé Liberté,5.353361,-4.014623,,,,,,,,,,
node/7051905145,Gare Anono,5.349809,-4.022833,,,,,,,,,,
node/7051905146,Station,5.349578,-4.022361,,,,,,,,,,
node/7051905149,Eglise Saint Michel,5.344860,-4.022757,,,,,,,,,,
node/7051905150,Eglise Méthodiste,5.343629,-4.023469,,,,,,,,,,
node/7051905151,SODEFOR,5.349042,-3.999395,,,,,,,,,,
node/7051905152,Carrefour CHU,5.349434,-3.991924,,,,,,,,,,
node/7051905154,Marché Anono,5.344588,-3.972480,,,,,,,,,,
node/7051905157,Marché Anono,5.344539,-3.972444,,,,,,,,,,
node/7051905160,Au Lavage,5.350092,-3.977826,,,,,,,,,,
node/7051905161,A la Mosquée,5.351031,-3.980921,,,,,,,,,,
node/7051905162,Carrefour CHU,5.349403,-3.991248,,,,,,,,,,
node/7051905163,Gare Anono,5.349474,-4.022759,,,,,,,,,,
node/7052162359,Carrefour Saint Michel,5.345289,-4.022648,,,,,,,,,,
node/7052162361,Nouveau Camp,5.367344,-3.945735,,,,,,,,,,
node/7052162362,Playce Palmeraie,5.371914,-3.932416,,,,,,,,,,
node/7052162363,Nouveau Goudron,5.372847,-3.928793,,,,,,,,,,
node/7052162364,Feh Kessé,5.374360,-3.912288,,,,,,,,,,
node/7052162365,CIE,5.360223,-3.898158,,,,,,,,,,
node/7052162366,Station Texaco,5.361361,-3.894741,,,,,,,,,,
node/7052162367,Pharmacie Principale de Bingerville,5.357547,-3.888200,,,,,,,,,,
node/7052162369,Carrefour Bangui,5.357271,-3.884472,,,,,,,,,,
node/7052162370,Gare Carrefour Bangui,5.357484,-3.884360,,,,,,,,,,
node/7052162371,Carrefour Bangui,5.357195,-3.884484,,,,,,,,,,
node/7052162372,Pharmacie Principale de Bingerville,5.357439,-3.887969,,,,,,,,,,
node/7052162373,Carrefour Faya,5.369984,-3.938731,,,,,,,,,,
node/7052162375,Gare en haut,5.350286,-4.022453,,,,,,,,,,
node/7052340401,Clinique Fraternité,5.349303,-4.021832,,,,,,,,,,
node/7052340403,Vallon-1er Pont,5.354638,-3.990481,,,,,,,,,,
node/7052340405,Terrain M'pouto,5.327188,-3.954284,,,,,,,,,,
node/7052340406,Terrain M'pouto,5.327199,-3.954349,,,,,,,,,,
node/7052340407,Carrefour Philadelphie,5.331021,-3.957968,,,,,,,,,,
node/7052340408,Banny,5.334481,-3.956030,,,,,,,,,,
node/7052340409,Maison Blanche,5.337175,-3.953703,,,,,,,,,,
node/7052340410,Mel Théodore,5.345269,-3.952691,,,,,,,,,,
node/7052340411,Bon Pasteur,5.351238,-3.954505,,,,,,,,,,
node/7052340412,Cap Nord,5.356734,-3.967020,,,,,,,,,,
node/7052340415,Gare en haut,5.350321,-4.022635,,,,,,,,,,
node/7052366500,Adjamé Texaco,5.354344,-4.017753,,,,,,,,,,
node/7052366501,Adjamé Liberté,5.353534,-4.014577,,,,,,,,,,
node/7052366502,Station Shell,5.363558,-4.025583,,,,,,,,,,
node/7052366503,Pont Ferrail,5.364481,-4.028802,,,,,,,,,,
node/7052366504,Institut des aveugles,5.351928,-4.063390,,,,,,,,,,
